,etag,id,kind,snippet.categoryId,snippet.channelId,snippet.channelTitle,snippet.defaultAudioLanguage,snippet.description,snippet.liveBroadcastContent,snippet.localized.description,snippet.localized.title,snippet.publishedAt,snippet.tags,snippet.thumbnails.default.height,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.high.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.maxres.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.medium.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.standard.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.title,statistics.commentCount,statistics.dislikeCount,statistics.favoriteCount,statistics.likeCount,statistics.viewCount
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/Thmi164S9uYYrfbCh94-b6JdFIs""",eZXl-TO_mqE,youtube#video,2,UCsoyWMRpxScev-GjQSOB2-w,Robert Myrick A.K.A. - REMROB,,"1957 Ferrari 250 GT LWB California Spider Prototype
$6,600,000 SOLD! WITH Commission
Formerly the Property of Georg Arents
Coachwork by Scaglietti 
CHASSIS NO. 0769 GT
ENGINE NO. 0769 GT
Internal No. 058C
2,953 CC SOHC Tipo 128C V-12 Engine 
Three Weber 36 DCL3 Carburetors 
Estimated 225 BHP at 7,000 RPM 
4-Speed Manual Gearbox
 4-Wheel Hydraulic Drum Brakes 
Independent Coil-Spring Front Suspension
 Live Rear Axle with Trailing Arms and Shock Absorbers 
•An Important, One-of-a-Kind Ferrari
•The Original Pre-Production California Spider Prototype
•Groundbreaking Sports Car Design with Singular Features
•Illustrated in Ferrari Factory Photographs and Sales Literature
•Winner of the 1961 De Diego Trophy in Puerto Rico
•Featured in Numerous Books and Magazines
•Matching-Numbers, Ferrari Classiche Certified Example
•Displayed at the 2008 Pebble Beach Concours d'Elegance
•Documented by Ferrari Historian Marcel Massini

Robert Myrick Photography",none,"1957 Ferrari 250 GT LWB California Spider Prototype
$6,600,000 SOLD! WITH Commission
Formerly the Property of Georg Arents
Coachwork by Scaglietti 
CHASSIS NO. 0769 GT
ENGINE NO. 0769 GT
Internal No. 058C
2,953 CC SOHC Tipo 128C V-12 Engine 
Three Weber 36 DCL3 Carburetors 
Estimated 225 BHP at 7,000 RPM 
4-Speed Manual Gearbox
 4-Wheel Hydraulic Drum Brakes 
Independent Coil-Spring Front Suspension
 Live Rear Axle with Trailing Arms and Shock Absorbers 
•An Important, One-of-a-Kind Ferrari
•The Original Pre-Production California Spider Prototype
•Groundbreaking Sports Car Design with Singular Features
•Illustrated in Ferrari Factory Photographs and Sales Literature
•Winner of the 1961 De Diego Trophy in Puerto Rico
•Featured in Numerous Books and Magazines
•Matching-Numbers, Ferrari Classiche Certified Example
•Displayed at the 2008 Pebble Beach Concours d'Elegance
•Documented by Ferrari Historian Marcel Massini

Robert Myrick Photography","1957 Ferrari 250 GT LWB California Spider Prototype $6,600,000 SOLD!",2013-03-01T16:21:24.000Z,"[Gooding Co, Auction, rob Myrick, robert Myrick Photography, Carmel, CA, California, 2012, Pebble Beach concours, Super, car, Exotic, Antique, Classic]",90,https://i.ytimg.com/vi/eZXl-TO_mqE/default.jpg,120,360,https://i.ytimg.com/vi/eZXl-TO_mqE/hqdefault.jpg,480,,,,180,https://i.ytimg.com/vi/eZXl-TO_mqE/mqdefault.jpg,320,,,,"1957 Ferrari 250 GT LWB California Spider Prototype $6,600,000 SOLD!",2,1,0,13,2076
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/009o1LJADWk2FGNcg6im6O_x5Ao""",a-L2RJl4CJw,youtube#video,22,UCKsQNy4HhYCePQ-rwG__VqA,sam chang,,,none,,清洗洗衣機,2014-06-05T05:34:12.000Z,,90,https://i.ytimg.com/vi/a-L2RJl4CJw/default.jpg,120,360,https://i.ytimg.com/vi/a-L2RJl4CJw/hqdefault.jpg,480,720.0,https://i.ytimg.com/vi/a-L2RJl4CJw/maxresdefault.jpg,1280.0,180,https://i.ytimg.com/vi/a-L2RJl4CJw/mqdefault.jpg,320,480.0,https://i.ytimg.com/vi/a-L2RJl4CJw/sddefault.jpg,640.0,清洗洗衣機,2,0,0,6,5377
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/5PRwPIAD62VvId0hIvfLUr1jHOc""",rSPNNrZ7lWg,youtube#video,17,UCrBwEqSV2nBF3-vD2KJtAig,Alex Lillie,,"highlights of the match, including the goal",none,"highlights of the match, including the goal",Derby v Forest 30/01/2010,2010-01-30T20:40:13.000Z,"[derby, county, nottingham, forest, pride, park, rob, hulse]",90,https://i.ytimg.com/vi/rSPNNrZ7lWg/default.jpg,120,360,https://i.ytimg.com/vi/rSPNNrZ7lWg/hqdefault.jpg,480,,,,180,https://i.ytimg.com/vi/rSPNNrZ7lWg/mqdefault.jpg,320,,,,Derby v Forest 30/01/2010,4,1,0,12,7519
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/5KSBbh_ekFdDYrf3tAhD_fwNiy4""",UNhnE9SflMM,youtube#video,10,UCWm7-WhbR8ZFsN2gGSv29pw,caffelatte4u,,"2011/06/20　札幌　歩行空間

【Drakskip】http://www.drakskip.net/
榎本翔太/ニッケルハルパ、フィドル　野間友貴/ 5弦ヴィオラ　浦川裕介/ 12弦ギター　渡辺庸介/ パーカッション",none,"2011/06/20　札幌　歩行空間

【Drakskip】http://www.drakskip.net/
榎本翔太/ニッケルハルパ、フィドル　野間友貴/ 5弦ヴィオラ　浦川裕介/ 12弦ギター　渡辺庸介/ パーカッション",Drakskip,2011-06-22T15:09:18.000Z,[Drakskip],90,https://i.ytimg.com/vi/UNhnE9SflMM/default.jpg,120,360,https://i.ytimg.com/vi/UNhnE9SflMM/hqdefault.jpg,480,,,,180,https://i.ytimg.com/vi/UNhnE9SflMM/mqdefault.jpg,320,,,,Drakskip,1,1,0,18,5168
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/ygiQz_vu_fme5mBDwMJdbyCawYE""",qVbE1MjXyfc,youtube#video,26,UC9FUebmthsBmEnO7aeUWndg,pierrotyarn,,"よく使う編み方で、かぎ針の基礎になる編み方です。
しっかり覚えましょう。長々編みの立ち上がりの目は、鎖４目です。
針に巻く糸の回数も注意してね。[2'20""]

☆★☆　毛糸ピエロ作品コンテスト♪　☆★☆
詳しくはコチラより　☞　http://www.gosyo.co.jp/works/contest

◎豊富な品揃えと無料編み図も大好評　＞　「毛糸ピエロ」　で検索！
　http://www.rakuten.ne.jp/gold/gosyo/

◎現品限りの特価品専門店　＞　「毛糸ZAKKAストアーズ」　で検索！
　http://www.rakuten.co.jp/keito-zakka/

◎編み物動画で無料レッスン　＞　「あみこもびより」　で検索！
　http://gosyo-shop.jp/

（C）Handicraft Manufacturer Gosyo Co.,Ltd.　All Rights Reserved.",none,"よく使う編み方で、かぎ針の基礎になる編み方です。
しっかり覚えましょう。長々編みの立ち上がりの目は、鎖４目です。
針に巻く糸の回数も注意してね。[2'20""]

☆★☆　毛糸ピエロ作品コンテスト♪　☆★☆
詳しくはコチラより　☞　http://www.gosyo.co.jp/works/contest

◎豊富な品揃えと無料編み図も大好評　＞　「毛糸ピエロ」　で検索！
　http://www.rakuten.ne.jp/gold/gosyo/

◎現品限りの特価品専門店　＞　「毛糸ZAKKAストアーズ」　で検索！
　http://www.rakuten.co.jp/keito-zakka/

◎編み物動画で無料レッスン　＞　「あみこもびより」　で検索！
　http://gosyo-shop.jp/

（C）Handicraft Manufacturer Gosyo Co.,Ltd.　All Rights Reserved.",カギ針No.10　長々編み目【©毛糸ピエロ♪】,2011-10-26T03:01:54.000Z,"[毛糸ピエロ, ピエロ, pierrotyarn, pierrot, 後正産業, GOSYO, gosyo, ごしょう, 後正, 毛糸ぴえろ, 毛糸, ぴえろ, 毛糸ZAKKA, 毛糸ＺＡＫＫＡ, 手編み, 手あみ, あみこもびより, あみこも, 編み物, 編物, あみもの, 編み方, カギ針, 縄編み, とじ針, 手芸, 手芸糸, 手作り, 手おり糸, 糸, 手織り, ウール, アクリル, たわし, リネン, 麻, レース糸, コットン, アルパカ, モヘア, ニット, マフラー, キット, 毛糸通販, No.10, 10, 長々編み, 長々, 編み目, 記号]",90,https://i.ytimg.com/vi/qVbE1MjXyfc/default.jpg,120,360,https://i.ytimg.com/vi/qVbE1MjXyfc/hqdefault.jpg,480,,,,180,https://i.ytimg.com/vi/qVbE1MjXyfc/mqdefault.jpg,320,,,,カギ針No.10　長々編み目【©毛糸ピエロ♪】,0,1,0,3,12999
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/rZQO0ZwSVabIHGNmRhv_GR7arHU""",Vp1VaBSKmBM,youtube#video,22,UCkhrXaejnf9BHueiHGBUmUA,ivana chia,,assomigliami adesso cucciolo appena arrivato,none,assomigliami adesso cucciolo appena arrivato,bimba mia,2008-07-11T08:42:19.000Z,"[fatti, personali]",90,https://i.ytimg.com/vi/Vp1VaBSKmBM/default.jpg,120,360,https://i.ytimg.com/vi/Vp1VaBSKmBM/hqdefault.jpg,480,,,,180,https://i.ytimg.com/vi/Vp1VaBSKmBM/mqdefault.jpg,320,,,,bimba mia,0,0,0,2,4792
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/YssCtxUhoE63J3YgkqRjo3__DlE""",VAI5yh-BJKQ,youtube#video,26,UC7LoPchI2eDpoEanAff27pw,SevenAwesomeKids,,Join Richie in the kitchen as he makes cinnamon apples.,none,Join Richie in the kitchen as he makes cinnamon apples.,Richie's Cinnamon Apples,2011-04-11T19:17:51.000Z,"[sevenawesomekids, kids, kitchen, cook, cinnamon, apples]",90,https://i.ytimg.com/vi/VAI5yh-BJKQ/default.jpg,120,360,https://i.ytimg.com/vi/VAI5yh-BJKQ/hqdefault.jpg,480,,,,180,https://i.ytimg.com/vi/VAI5yh-BJKQ/mqdefault.jpg,320,,,,Richie's Cinnamon Apples,7,3,0,15,2235
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/KMEO17mTofvZCYoL760YsB4Th1w""",2jJ-0knZfFM,youtube#video,20,UC845JEtb1E9H_6UdOAeN9Ow,M4RC1XD,,"Viel Spaß bei der Beta!=)
►Bewerten nicht vergessen!►FB: http://on.fb.me/1p0URR4
✔GÜNSTIG BO3 BETA: http://bit.ly/1p0UMg2
✔ Schon vorbestellt? http://amzn.to/1sYeXmD
►Musik: https://www.youtube.com/KingUDERZO
► Hier gehts zu Alex Bruder Thomas:
https://www.youtube.com/Deluxeplay2010
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

♥Marcis Equipment♥:

★Episches Mikrofon: http://amzn.to/1ngiSUE
★Episches Aufnahmegerät: http://amzn.to/1ngiVzG
★Episches preiswertes Headset: http://amzn.to/1ngjDgf
★Episches Gaming-Monitor: http://amzn.to/1sYfftF
★Meine Kamera: http://amzn.to/1sYfkh4
★PS4 bestellen: http://amzn.to/1ngjsSf
★XBOX One bestellen: http://amzn.to/1sYfnt7

☢ ☢




►Spiele, PSN-Cards, MS-Points GÖNNT EUCH auf:
http://www.mmoga.de/index.php?ref=5173",none,"Viel Spaß bei der Beta!=)
►Bewerten nicht vergessen!►FB: http://on.fb.me/1p0URR4
✔GÜNSTIG BO3 BETA: http://bit.ly/1p0UMg2
✔ Schon vorbestellt? http://amzn.to/1sYeXmD
►Musik: https://www.youtube.com/KingUDERZO
► Hier gehts zu Alex Bruder Thomas:
https://www.youtube.com/Deluxeplay2010
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

♥Marcis Equipment♥:

★Episches Mikrofon: http://amzn.to/1ngiSUE
★Episches Aufnahmegerät: http://amzn.to/1ngiVzG
★Episches preiswertes Headset: http://amzn.to/1ngjDgf
★Episches Gaming-Monitor: http://amzn.to/1sYfftF
★Meine Kamera: http://amzn.to/1sYfkh4
★PS4 bestellen: http://amzn.to/1ngjsSf
★XBOX One bestellen: http://amzn.to/1sYfnt7

☢ ☢




►Spiele, PSN-Cards, MS-Points GÖNNT EUCH auf:
http://www.mmoga.de/index.php?ref=5173",Hack Ops 2 ?! | Black Ops 3 Beta Ansage,2015-08-19T15:57:06.000Z,"[cod, call of duty, black ops 3, hack, mod, m4rc1xd, alex, marcixd, black ops 3 beta]",90,https://i.ytimg.com/vi/2jJ-0knZfFM/default.jpg,120,360,https://i.ytimg.com/vi/2jJ-0knZfFM/hqdefault.jpg,480,720.0,https://i.ytimg.com/vi/2jJ-0knZfFM/maxresdefault.jpg,1280.0,180,https://i.ytimg.com/vi/2jJ-0knZfFM/mqdefault.jpg,320,480.0,https://i.ytimg.com/vi/2jJ-0knZfFM/sddefault.jpg,640.0,Hack Ops 2 ?! | Black Ops 3 Beta Ansage,38,12,0,273,4514
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/inf8iTBp7FMJph5bi6JpMtOHihw""",BbXaYvnCjSQ,youtube#video,17,UCzxbOqVnIeL2gYOq45JiS_A,Gintonik1980,,Ein paar Bilder vom Brünnchen am Ende ein paar Schrott-Fotos vom Manthey...,none,Ein paar Bilder vom Brünnchen am Ende ein paar Schrott-Fotos vom Manthey...,Brünnchen 24h Rennen 2010 mit Manthey Porsche,2010-05-17T13:48:05.000Z,[Film],90,https://i.ytimg.com/vi/BbXaYvnCjSQ/default.jpg,120,360,https://i.ytimg.com/vi/BbXaYvnCjSQ/hqdefault.jpg,480,,,,180,https://i.ytimg.com/vi/BbXaYvnCjSQ/mqdefault.jpg,320,,,,Brünnchen 24h Rennen 2010 mit Manthey Porsche,1,1,0,2,1868
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/DjisQy2tTI5i49AtSlrp1Tpy8bU""",uuuuHVBSCMM,youtube#video,22,UCOELCvaNxsboUH7kmPdZ1YQ,lorenalencinaa,, ,none,,tigi tigi leo romi.MOV,2010-12-15T23:07:15.000Z,"[daddy, yankee, shakira, don, omar, luis, miguel, ricky, martin, 2010, 2011, 2012, estrenos, peliculas, terror, trailler, hd, dvd, calle, 13, barcelona, real, madrid, boca, juniors, hip, hop, rap, cumbia, colombiana, villera, arabe, baile, chistes, trucos, windows, seven, xp, gps, gran, hermano]",90,https://i.ytimg.com/vi/uuuuHVBSCMM/default.jpg,120,360,https://i.ytimg.com/vi/uuuuHVBSCMM/hqdefault.jpg,480,,,,180,https://i.ytimg.com/vi/uuuuHVBSCMM/mqdefault.jpg,320,480.0,https://i.ytimg.com/vi/uuuuHVBSCMM/sddefault.jpg,640.0,tigi tigi leo romi.MOV,3,8,0,19,17451
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/Smcj_DXIsAmXUGcjrvlkLg-o410""",u2cMYx0C2PU,youtube#video,25,UCqsD-hQWB2Iy-OgfpJPgCAw,MlexDeborah,,"Mets la HD! ♥

Voici tous les liens, n'hésitez pas à aller faire un tour! :)

Lien de website: http://www.robepourvous.com/robe-de-soiree-longue-c-1.html?public=194
Lien de ma robe de soiree: http://www.robepourvous.com/chic-robe-empire-col-en-v-tulle-grande-taille-foureau-rdc194-p-194.html?public=194
Page facebook: https://www.facebook.com/pages/Robepourvous/556586574370718

CODE PROMO : MlexDeborah
Expiration : 09/04/2013-09/07/2013

Pleins de groooooooooos bisous,
Déborah.

Autres informations :

- Ma chemise vient de chez H&M.
- Mon appareil est le Canon eos 600d.
- Mon logiciel de montage est iMovie sur Mac.

Pour me suivre, rendez-vous sur : 
Facebook : http://www.facebook.com/deborah.channel.908
Instagram : Deborahslatable
Et pour d'éventuelles questions, rendez-vous sur : http://ask.fm/MlexDeborah",none,"Mets la HD! ♥

Voici tous les liens, n'hésitez pas à aller faire un tour! :)

Lien de website: http://www.robepourvous.com/robe-de-soiree-longue-c-1.html?public=194
Lien de ma robe de soiree: http://www.robepourvous.com/chic-robe-empire-col-en-v-tulle-grande-taille-foureau-rdc194-p-194.html?public=194
Page facebook: https://www.facebook.com/pages/Robepourvous/556586574370718

CODE PROMO : MlexDeborah
Expiration : 09/04/2013-09/07/2013

Pleins de groooooooooos bisous,
Déborah.

Autres informations :

- Ma chemise vient de chez H&M.
- Mon appareil est le Canon eos 600d.
- Mon logiciel de montage est iMovie sur Mac.

Pour me suivre, rendez-vous sur : 
Facebook : http://www.facebook.com/deborah.channel.908
Instagram : Deborahslatable
Et pour d'éventuelles questions, rendez-vous sur : http://ask.fm/MlexDeborah",REVUE | Robe pour vous.com,2013-04-10T18:16:03.000Z,,90,https://i.ytimg.com/vi/u2cMYx0C2PU/default.jpg,120,360,https://i.ytimg.com/vi/u2cMYx0C2PU/hqdefault.jpg,480,,,,180,https://i.ytimg.com/vi/u2cMYx0C2PU/mqdefault.jpg,320,,,,REVUE | Robe pour vous.com,151,68,0,592,46807
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/MJWNBjxRiR3LHtZYLEUr6pWxp9s""",yKfWk1Z_ago,youtube#video,17,UChmNqchcN9T812eJluwpilg,fotbollskane,,Fotbollskåne TV var på plats på Myresjöhus Arena när anfallaren Tokelo Rantie gjorde sin sista match för Malmö FF.,none,Fotbollskåne TV var på plats på Myresjöhus Arena när anfallaren Tokelo Rantie gjorde sin sista match för Malmö FF.,Tokelo Rantie avtackas av fansen på Myresjöhus Arena,2013-09-02T06:01:37.000Z,"[Fotbollskåne, Sport, Fotboll, Skåne, Malmö FF, Tokelo Rantie (Football Player)]",90,https://i.ytimg.com/vi/yKfWk1Z_ago/default.jpg,120,360,https://i.ytimg.com/vi/yKfWk1Z_ago/hqdefault.jpg,480,720.0,https://i.ytimg.com/vi/yKfWk1Z_ago/maxresdefault.jpg,1280.0,180,https://i.ytimg.com/vi/yKfWk1Z_ago/mqdefault.jpg,320,480.0,https://i.ytimg.com/vi/yKfWk1Z_ago/sddefault.jpg,640.0,Tokelo Rantie avtackas av fansen på Myresjöhus Arena,1,0,0,11,1916
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/GlMUd2jpuwwfrwt4ixACgm1KDE4""",gZtM3NmWGJQ,youtube#video,23,UCLrDHH7OHSHFVbSQ8nIcBOA,AllAboutTheiTouch,,"What's up guys this is my second video for today!  (Yea I have too much free time) but hey, its Saturday.  In this video I show you my top 5 favorite iPod Touch games.  I think right now I have the best list out there, all the games on this video were carefully selected and are worth the money.  I won't make you watch the whole video, here's the list:
#5: Guitar Rock Tour ($4.99)
#4: Rolando ($5.99)
#3: Need For Speed Undercover ($9.99)
#2: TouchGrind ($4.99)
#1: FieldRunners ($2.99 on sale, usually $4.99)",none,"What's up guys this is my second video for today!  (Yea I have too much free time) but hey, its Saturday.  In this video I show you my top 5 favorite iPod Touch games.  I think right now I have the best list out there, all the games on this video were carefully selected and are worth the money.  I won't make you watch the whole video, here's the list:
#5: Guitar Rock Tour ($4.99)
#4: Rolando ($5.99)
#3: Need For Speed Undercover ($9.99)
#2: TouchGrind ($4.99)
#1: FieldRunners ($2.99 on sale, usually $4.99)",Top 5 Games for the iPod Touch!,2009-06-07T05:32:35.000Z,"[AllAboutTheiTouch, All, About, The, iTouch, iPod, Touch, Guitar, Rock, Tour, Rolando, Need, For, Speed, Undercover, TouchGrind, Touch, Grind, FieldRunners, Field, Runners, Best, Apps, Applications, Game, Games]",90,https://i.ytimg.com/vi/gZtM3NmWGJQ/default.jpg,120,360,https://i.ytimg.com/vi/gZtM3NmWGJQ/hqdefault.jpg,480,,,,180,https://i.ytimg.com/vi/gZtM3NmWGJQ/mqdefault.jpg,320,,,,Top 5 Games for the iPod Touch!,4,1,0,14,5479
0,"""I_8xdZu766_FSaexEaDXTIfEWc0/Uh8QJ4dQR0M3dsc_rozd-NLMgY8""",CatuDGAwMIc,youtube#video,28,UCpJG_ZS_MMrJLsvwcaS38Sw,CompareMobiles,,"ZTE V887 Versus Samsung Galaxy Grand I9082, full specs : V887 comp. Galaxy Grand I9080, Quick Full Specs Comparison of their: Dual-core, 1 GHz, 480 x 800 pixels, 5.0 inches, Dual-core, 1.2 GHz Cortex-A9, 480 x 800 pixels, 5.0 inches, Weight, GPU, LTE, Sensors, Alert types, Pixel Density etc",none,"ZTE V887 Versus Samsung Galaxy Grand I9082, full specs : V887 comp. Galaxy Grand I9080, Quick Full Specs Comparison of their: Dual-core, 1 GHz, 480 x 800 pixels, 5.0 inches, Dual-core, 1.2 GHz Cortex-A9, 480 x 800 pixels, 5.0 inches, Weight, GPU, LTE, Sensors, Alert types, Pixel Density etc","ZTE V887 Versus Samsung Galaxy Grand I9082, full specs",2013-05-11T15:00:43.000Z,"[ZTE V887, V887, Samsung Galaxy Grand I9080, Galaxy Grand I9080, Samsung Galaxy Grand, I9080, Samsung Galaxy Grand I9082, and, Key features, Quick Specs, full specifications, key points, Dual-core, 1 GHz, 480 x 800 pixels, 5.0 inches, 1.2 GHz Cortex-A9, Weight, GPU, LTE, Sensors, Alert types, Pixel Density, phablet, Tablet]",90,https://i.ytimg.com/vi/CatuDGAwMIc/default.jpg,120,360,https://i.ytimg.com/vi/CatuDGAwMIc/hqdefault.jpg,480,720.0,https://i.ytimg.com/vi/CatuDGAwMIc/maxresdefault.jpg,1280.0,180,https://i.ytimg.com/vi/CatuDGAwMIc/mqdefault.jpg,320,480.0,https://i.ytimg.com/vi/CatuDGAwMIc/sddefault.jpg,640.0,"ZTE V887 Versus Samsung Galaxy Grand I9082, full specs",0,0,0,4,2657
